0x01457ce3a54a0e84503404ce6b67e5373597b62a
0x028c50e8ee631a8ee1358abdc2fdfa7f01f9e859, 5000, 346.11621865
0x0de76f4e04f3d34420d9f7c7a44a76e264e60d94, 1519.0425096366487, 97.57713011278506
0x115cd2da4435e36977e14b8f12551fa90e2f8196, 5000, 346.66361138
0x123a896f4447c7efb3ce828d55ceee6e7ee95f24, 5000, 348.93247425
0x13d51e434b1f2f29343966c250f680f12dba62db, 1000, 69.765474329
0x14f3e34abf73d4408bd439df96ccedd047c1b3a3, 5000, 348.501583815
0x16332b24b07b2ee0ad9203587f9e5ffd0b30b851, 5000, 348.543703975
0x18f1df93aa25d034f06f539d0fe3b23c6a5b049c, 5000, 339.302390225
0x1c7770fea065fdb617118cd3d8a0613480b0e024, 5020.84390852, 68.70122732530281
0x1d2a23046479af22e245e0f66385495d4a018d23, 17000, 1182.6260643599999
0x1d4352931fffb55816574a7902acc1210f9bfa26, 5047.669871259999, 301.67885377539886
0x1ef24fe661988d179f0969c6c86caa26f2b14e59, 6.4981563452586935, 0.0202323173776917
0x2c2add1c863551a0644876be227604c8e458dd7e, 4400, 302.14932779239996
0x3624c808b025fa95402b13860de4d43b39999bbd, 20354.901229456096, 119.89052257235754
0x38602d1446fe063444b04c3ca5ecde0cba104240, 4016.9443, 36.55888264735193
0x398890e4850e31e74cb2266949f53557ec35eac1, 400, 27.6195435288
0x3a7c1364edc748262a035cbb006e9f23fff2bf29, 20000, 1165.3384754
0x3cfaadda9248c35d972249afcbc4b0aca557c996, 5000, 344.824459705
0x3d44391b47eacae8bc01fa00b3ee3cf2e48348be, 256000, 17843.99438208
0x3e7eaacbeb796d490cc66fbe078a727c4408cfd9, 20122.69677484, 6.3401431717335
0x3f10e18ae292e36d03424ffedfd5fb65a3da224f, 6000, 415.94060061
0x40a60bf0e1193fb619a527884af986aeb8ced2fb, 20000, 1395.34514524
0x4181720998702bb0c384e5b10fb44941b1109703, 5000, 346.52411348000004
0x41f88269b599b3259b0513b33835a39b2beb6f50, 14400, 1005.0857315856
0x4374e011174527e3deda61d4643b7746c7d0b874, 10018.51292083, 603.9558383798319
0x43c310a59caa298bb772240790cf3faac4ab39a4, 20000, 1391.10213778
0x45e25c3d5e5181c07118b3c33f1a01276e713193, 20000, 1396.4604890199998
0x46883dfeb6147a34ec4f336915408d68c306a185, 2000, 136.641213242
0x46f76d397e06f6985ba4dbd556dc3a8e56d14c1e, 2000, 137.895228788
0x4a40b48cb0ba49b38fa5c239890c144fac4cd17b, 9604.108242558856, 642.7523115223288
0x4e4e065696248ae8da64b927ec93acaea9c5a899, 17.439467740090134, 1.1393587179914453
0x4fe843286fe3d4323788293df318fe2015ab3553, 20000, 1395.5800263
0x567bdcf962fc4857ef374313403fe2c3a9279a4e, 5000, 348.602478365
0x5d9dcf0d4e58b8e9a5c3f1c0cea1fcdf8148b0f4, 1680, 114.86264578488
0x5e4a517e11d44bc1ac4fad0c2597e6e84bcf54d0, 1, 0.058118303122
0x5ea29370b0825772113de76569e18dd624e254fa, 2000, 135.77390836200001
0x63eaecc4d5903f1ddfe836927999155aaad6ed19, 5054.83496757, 291.5215464368989
0x65559e18e880848f4ae308123efc7ca7f1822891, 6000, 125.046841932
0x66e4085f466b1d6175cf8b404682c043f21df370, 2566.1525226850276, 151.35890234034665
0x679d1c9f327257c4cec9ebc1c7c750728351e989, 0.000013399916348615, 8.1172752425e-7
0x68c838ccdd83b4826a0d3dc3288a10d214224534, 2017.569900964, 122.99301899040405
0x69b8a24edc9053b3d007710e7b986df40a0bc7eb, 24000, 1672.7722717200002
0x6bb7193cdb9c1f5340970b80e79915c9284d3154, 5000, 348.49930334000004
0x711aaf16f5565753dc132ac32ca70107f30cb90c, 5000, 342.50593869000005
0x712ddc6ef8bc60b7ce592a72649c7e8268886bce, 5068.5296513740095, 280.90970557831565
0x726a65722392ef63ff6da6ccd43b28ca51b1acae, 1000, 64.320127931
0x7324b4d725c96e11649bc4c63521ffd27e582ce4, 80.87855619727617, 5.6440789367166335
0x743c99eb2af4d3b5e96938aa10d8fee920b1bf57, 5026.74871461, 318.24862137106606
0x744cf9668ae90115ed0c1bc112c6bc8f9f4fe877, 51825.23971866902, 1494.1988753065837
0x76df41612dc279e457e4cb897816e4fc11c90e75, 5000, 347.32484036999995
0x78529a5325a7cbfe0208a6fe99a829ea28b09946, 14000, 968.220695344
0x788ae29ec13749695eac6624771b935fc2597cf3, 10000, 698.22806285
0x79acbf17da6520d923673a285955bbbc468dd609, 2, 0.11705193789
0x7b178e98b27d94eb78070c880bba2b383df7cdd3, 20340.878060597628, 1073.5940749114136
0x7f63e79ec189fcd4f3cbf06e5bf10a704cbb13c3, 23192.936040423367, 429.71361952611693
0x84e99f23b3d331ade8a481c67400c0b240bd49db, 5004.734234164999, 237.53665726699208
0x881f5dde030793f18b4fbdd0342b67156df8953b, 2000, 65.803942582
0x888ce3959812d1bc4d5272bd88b6ad41192eab40, 34545.24524709276, 593.9638261398364
0x8d19e374601663ce83567cab8b710c4c35917668, 5014.51374371, 332.2255977116499
0x8d340ca79afe3ed521dd8e6839a89271ecf39a34, 20000, 1387.12242044
0x8d4e123df3b0dafc0bec018bf0507cd89fa92470, 0.000015298772920762, 9.75439643768e-7
0x91924ce7c2dab3b153e2a071b55d3d2be1819e2e, 20000, 1341.42809454
0x9354878efaa0d6d821b7264b22672423e89f0cc1, 4800, 3.6825882384
0x93b096e3381d9da3a52bbf6d43c800fbc0b26584, 5000, 336.175689255
0x93c3f38203c1ce386d6b0ddadfc8441d704d2012, 1291.7454628427226, 87.01424364059368
0x962e73aacebf81caad60e29724f5483ad58a898b, 35237.87375026918, 2440.8697515604067
0x9ae3edd6219abbf2d2a008823ab518f227529336, 3.038651e-10, 1.8399504e-11
0x9c4085989b4062e28eccee663560ce221b3358c5, 2.561870101e-9, 1.54868839e-10
0x9c6accc433cf93742a1ca11a6b4180fc6d783584, 5000, 349.055915325
0xa14340cc526514c262d9811bd5e0278cf1cd8233, 4800, 326.14131702239996
0xa41210d3f6b98764757a245881ea1fa2816c068b, 2000, 138.984796192
0xa46b4c138a40769a7828272c24132c1000af2c4c, 5000, 343.29109811999996
0xa6172df9d82d9a76dd519f0e65283f25532506d0, 20000, 1383.4276030800002
0xa736652a169b90ac51d7675e27ecc2be5d91aa4d, 24000, 1663.024289472
0xa94509146b47eecd2b94650c55ccaa0e31c052d4, 40421.74388788, 2381.3805723259707
0xad08fd402ad41763489b28bf594a9b49b5530df3, 5000, 348.007059375
0xad222dad42d584d6f63e0375f145279338daa5f0, 5000, 285.859149315
0xada504392d31c25fb898d73fc0903084df1240f3, 10600, 730.4564370886001
0xafc459269161a89a9803cd4c6c6b3ba25f2b353b, 2500, 125.9968054
0xb0fdbbad77060314fbb9f3d8e126ad5b57c835e0, 907.2984381943961, 62.53161090995277
0xb394c1e1242ec701049ed6ea81ecc4fdcc7bdf4c, 8, 0.46066578504
0xb4522eb2ca49963de9c3dc69023cbe6d53489c98, 4000, 2.393206272
0xb4c19f432874bee09977fd992a38c35b0efae53d, 10000, 517.04723259
0xb8392746be12508b5c6ddebfa06a160a64467396, 20000, 1395.5345236800001
0xb9192b0fd45ba91062c91310668cc3936eb395bf, 20000, 1396.42160908
0xbaac1d6e72fe3f7960f42462553b135852212508, 5522.005736469121, 203.72218488854298
0xbaf0a1bde006572f9fd0e87972fe9c559bfe6770, 5074.016182425, 278.95169070737177
0xbb6c28aed4640b8bded57af001ad6db7e755b0df, 20000, 1394.84843738
0xbc5c9722fa9e8833663bcd754efc0672fde9cd58, 1.0000000015052386, 0.041873941371030274
0xbd1293983cbdc189f986bafda8cbf9f37fb30e2c, 2000, 136.093730352
0xbf241fb506b0f2abab1f254e691c50b6616d027e, 5000, 348.585084175
0xbf5f0998226bd8e6270997bc713e6fe0bb5c8237, 5000, 348.568939395
0xc26cceba184cf5678a1897d2c9162e7dd7ebb824, 5204.7636, 311.5756996593897
0xc523f9f48e00a8f5680fcb7d6eeca28dca00c419, 5000, 348.98757762500003
0xc55a4db389fec03beee8cf64f330b227e1d9596e, 5067.892523325, 255.8314851080313
0xc73c90dd6649e458472af849b48d79bbb02b597c, 5000, 345.852423175
0xcd274a52a010bde7aca5bf4d7da43079f9f5088f, 20000, 1366.8162623
0xcedc505547902a01b5ceade18426dd2a00eae59c, 2000, 127.470539022
0xcedfdce666565085c304ea5f8a246446454b55a6, 4000, 275.845816052
0xcf24e6faadff49d468d209546634fee2369bd9a7, 739.9999999999999, 44.386344027419995
